DATAFLOW,LAST UPDATE,freq,unit,sector,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Austria,2014,84.75,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Austria,2015,85.46,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Austria,2016,84.86,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Austria,2017,84.04,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Austria,2018,83.34,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Austria,2019,84.15,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Austria,2020,86.08,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Austria,2021,86.14,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Austria,2022,80.14,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Austria,2023,73.51,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Austria,2024,67.89,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Belgium,2014,96.50,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Belgium,2015,98.97,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Belgium,2016,99.77,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Belgium,2017,100.70,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Belgium,2018,101.17,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Belgium,2019,103.06,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Belgium,2020,105.22,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Belgium,2021,105.32,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Belgium,2022,100.88,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Belgium,2023,94.89,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Belgium,2024,94.84,p,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Bulgaria,2014,40.14,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Bulgaria,2015,38.01,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Bulgaria,2016,37.98,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Bulgaria,2017,37.72,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Bulgaria,2018,37.36,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Bulgaria,2019,39.25,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Bulgaria,2020,42.10,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Bulgaria,2021,43.24,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Bulgaria,2022,41.24,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Cyprus,2014,193.12,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Cyprus,2015,186.56,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Cyprus,2016,174.51,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Cyprus,2017,159.37,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Cyprus,2018,142.78,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Cyprus,2019,127.78,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Cyprus,2020,125.10,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Cyprus,2021,119.52,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Cyprus,2022,112.64,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Cyprus,2023,101.27,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Cyprus,2024,94.68,p,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Czechia,2014,53.77,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Czechia,2015,55.44,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Czechia,2016,57.11,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Czechia,2017,56.96,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Czechia,2018,56.67,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Czechia,2019,56.54,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Czechia,2020,57.36,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Czechia,2021,57.70,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Czechia,2022,53.69,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Czechia,2023,51.52,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Czechia,2024,52.36,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Czechia,2025,53.80,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Germany,2014,82.01,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Germany,2015,81.39,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Germany,2016,81.48,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Germany,2017,81.25,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Germany,2018,80.14,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Germany,2019,81.73,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Germany,2020,84.76,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Germany,2021,86.06,p,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Germany,2022,82.07,p,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Germany,2023,77.75,p,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Germany,2024,75.29,p,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Germany,2025,74.52,p,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Denmark,2014,254.62,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Denmark,2015,229.25,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Denmark,2016,224.90,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Denmark,2017,218.34,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Denmark,2018,211.96,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Denmark,2019,213.12,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Denmark,2020,217.12,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Denmark,2021,207.84,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Denmark,2022,173.32,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Denmark,2023,167.89,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Denmark,2024,167.58,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Denmark,2025,163.05,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Estonia,2014,69.61,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Estonia,2015,68.38,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Estonia,2016,69.13,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Estonia,2017,69.22,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Estonia,2018,65.75,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Estonia,2019,66.36,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Estonia,2020,68.29,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Estonia,2021,69.05,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Estonia,2022,67.83,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Estonia,2023,65.98,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Estonia,2024,66.10,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Greece,2014,98.27,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Greece,2015,94.35,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Greece,2016,92.06,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Greece,2017,88.09,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Greece,2018,90.38,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Greece,2019,81.88,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Greece,2020,82.09,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Greece,2021,76.31,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Greece,2022,66.73,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Greece,2023,60.53,p,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Greece,2024,58.18,p,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Spain,2014,114.68,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Spain,2015,106.67,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Spain,2016,101.80,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Spain,2017,97.71,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Spain,2018,94.72,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Spain,2019,89.95,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Spain,2020,91.23,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Spain,2021,87.32,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Spain,2022,82.92,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Spain,2023,73.48,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Spain,2024,68.84,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Finland,2014,105.83,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Finland,2015,107.82,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Finland,2016,110.76,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Finland,2017,113.10,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Finland,2018,114.39,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Finland,2019,114.64,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Finland,2020,118.76,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Finland,2021,119.67,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Finland,2022,118.57,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Finland,2023,112.39,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Finland,2024,109.03,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",Finland,2025,106.90,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",France,2014,88.98,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",France,2015,90.50,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",France,2016,92.13,,
ESTAT:TEC00104(1.0),27/07/26 11:00:00,Annual,Percentage,Households; non-profit institutions serving households,"Gross debt-to-income ratio of households: ((AF4, liab)/(B6G+D8net)*100)",France,2017,94.34,,
