DATAFLOW,LAST UPDATE,freq,unit,direct,na_item,sector,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Austria,2014,24835,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Austria,2015,25112,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Austria,2016,25537,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Austria,2017,25793,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Austria,2018,26444,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Austria,2019,26744,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Austria,2020,26778,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Austria,2021,29103,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Austria,2022,31547,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Austria,2023,32639,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Austria,2024,34443,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Belgium,2014,23730,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Belgium,2015,23973,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Belgium,2016,24062,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Belgium,2017,24575,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Belgium,2018,25193,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Belgium,2019,26103,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Belgium,2020,26675,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Belgium,2021,27901,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Belgium,2022,29742,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Belgium,2023,31962,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Belgium,2024,33078,p,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Bulgaria,2014,9552,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Bulgaria,2015,9909,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Bulgaria,2016,10387,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Bulgaria,2017,10892,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Bulgaria,2018,12009,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Bulgaria,2019,12327,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Bulgaria,2020,12122,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Bulgaria,2021,13469,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Bulgaria,2022,15089,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Cyprus,2014,16535,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Cyprus,2015,16807,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Cyprus,2016,17982,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Cyprus,2017,18832,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Cyprus,2018,19579,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Cyprus,2019,21275,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Cyprus,2020,21645,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Cyprus,2021,22388,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Cyprus,2022,23506,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Cyprus,2023,24985,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Cyprus,2024,26693,p,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Czechia,2014,16331,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Czechia,2015,16604,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Czechia,2016,17129,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Czechia,2017,18485,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Czechia,2018,19431,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Czechia,2019,20360,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Czechia,2020,21003,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Czechia,2021,21994,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Czechia,2022,23025,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Czechia,2023,25023,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Czechia,2024,25741,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Czechia,2025,27039,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Germany,2014,26303,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Germany,2015,26696,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Germany,2016,27514,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Germany,2017,28452,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Germany,2018,29604,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Germany,2019,30098,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Germany,2020,30503,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Germany,2021,31753,p,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Germany,2022,34087,p,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Germany,2023,35487,p,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Germany,2024,37038,p,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Germany,2025,38462,p,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Denmark,2014,21183,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Denmark,2015,21981,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Denmark,2016,22355,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Denmark,2017,23282,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Denmark,2018,24059,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Denmark,2019,24280,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Denmark,2020,24603,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Denmark,2021,25842,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Denmark,2022,26757,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Denmark,2023,28834,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Denmark,2024,30037,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Denmark,2025,31509,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Estonia,2014,13449,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Estonia,2015,14321,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Estonia,2016,14739,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Estonia,2017,15358,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Estonia,2018,16688,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Estonia,2019,17233,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Estonia,2020,17522,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Estonia,2021,18121,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Estonia,2022,18765,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Estonia,2023,19468,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Estonia,2024,20980,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Greece,2014,13934,p,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Greece,2015,14319,p,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Greece,2016,14358,p,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Greece,2017,14692,p,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Greece,2018,14765,p,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Greece,2019,15714,p,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Greece,2020,15176,p,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Greece,2021,16971,p,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Greece,2022,17940,p,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Greece,2023,19831,p,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Greece,2024,20639,p,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Spain,2014,17375,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Spain,2015,18278,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Spain,2016,18641,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Spain,2017,19317,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Spain,2018,19560,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Spain,2019,20469,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Spain,2020,19637,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Spain,2021,21460,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Spain,2022,22839,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Spain,2023,25350,p,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Spain,2024,26999,p,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Finland,2014,22200,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Finland,2015,22751,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Finland,2016,22931,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Finland,2017,23592,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Finland,2018,24296,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Finland,2019,24823,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Finland,2020,25165,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Finland,2021,26040,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Finland,2022,26811,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Finland,2023,28613,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Finland,2024,29533,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,Finland,2025,30383,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,France,2014,23330,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,France,2015,23498,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,France,2016,23879,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,France,2017,24326,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,France,2018,24739,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,France,2019,25691,,
ESTAT:TEC00113(1.0),27/07/26 11:00:00,Annual,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",Paid,"Adjusted disposable income, gross",Households; non-profit institutions serving households,France,2020,26156,,
